supplier_item_id,import_batch_id,supplier_name,source_file,source_sheet,source_row_number,supplier_brand_raw,supplier_name_raw,supplier_ori_raw,supplier_cn_raw,supplier_code,quantity_raw,quantity_kg,price_aed,price_usd,normalised_brand,normalised_fragrance_name,normalised_cn_name,candidate_original_brand,candidate_original_name,supplier_clone_name,brand_match_key,fragrance_match_key,cn_match_key,variant_flags,status,review_status,review_priority,commercial_use_basis,source_type,can_promote_to_catalogue,data_quality_notes
SUP-20260426-02762,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,2803,TOMFORD,VELVET ORCHID TOP,,VELVET ORCHID TOP,240404,1.00KG,1.0,650.0,178.0,Tomford,Velvet Orchid Top,Velvet Orchid Top,Tomford,Velvet Orchid,,TOMFORD,VELVETORCHID,VELVETORCHIDTOP,top,supplier_imported,needs_verification,Medium,supplier_source,supplier_source,requires_review,Variant marker detected; confirm whether this is a performance variant or separate oil.
SUP-20260426-02763,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,2804,TOMFORD,WOOD OUD,,WOOD OUD,3000688,1.00KG,1.0,275.0,75.0,Tomford,Wood OUD,Wood OUD,Tomford,Wood OUD,,TOMFORD,WOODOUD,WOODOUD,,supplier_imported,needs_verification,Low,supplier_source,supplier_source,requires_review,
SUP-20260426-02764,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,2805,TOMFORD,BITTER PEACH,,BITTER PEACH,3000689,1.00KG,1.0,420.0,115.0,Tomford,Bitter Peach,Bitter Peach,Tomford,Bitter Peach,,TOMFORD,BITTERPEACH,BITTERPEACH,,supplier_imported,needs_verification,Low,supplier_source,supplier_source,requires_review,
SUP-20260426-02765,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,2806,TOMFORD,GREY VETIVER,,GREY VETIVER,3000690,1.00KG,1.0,275.0,75.0,Tomford,Grey Vetiver,Grey Vetiver,Tomford,Grey Vetiver,,TOMFORD,GREYVETIVER,GREYVETIVER,,supplier_imported,needs_verification,Low,supplier_source,supplier_source,requires_review,
SUP-20260426-02766,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,2807,TOMFORD,CAFÉ ROSE TOP,,CAFÉ ROSE TOP,240586,1.00KG,1.0,1000.0,273.0,Tomford,Café Rose Top,Café Rose Top,Tomford,Café Rose,,TOMFORD,CAFROSE,CAFROSETOP,top,supplier_imported,needs_verification,Medium,supplier_source,supplier_source,requires_review,Variant marker detected; confirm whether this is a performance variant or separate oil.
SUP-20260426-02767,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,2808,TOMFORD,SANTAL BLUSH TOP,,SANTAL BLUSH TOP,240665,1.00KG,1.0,1200.0,327.0,Tomford,Santal Blush Top,Santal Blush Top,Tomford,Santal Blush,,TOMFORD,SANTALBLUSH,SANTALBLUSHTOP,top,supplier_imported,needs_verification,Medium,supplier_source,supplier_source,requires_review,Variant marker detected; confirm whether this is a performance variant or separate oil.
SUP-20260426-02768,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,2809,TOMFORD.,BITTER PEACH,LZ,WARM EUPHORIA,339882,1.00KG,1.0,660.0,180.0,Tomford.,Bitter Peach,Warm Euphoria,Tomford.,Bitter Peach,Warm Euphoria,TOMFORD,BITTERPEACH,WARMEUPHORIA,lz_clone_name,supplier_imported,needs_verification,Medium,supplier_source,supplier_source,requires_review,LZ row: CN appears to be supplier clone/alternate name; verify against original fragrance before catalogue approval.
SUP-20260426-02769,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,2810,TOMFORD-F,CHERRY SMOKE,,CHERRY SMOKE,3000691,1.00KG,1.0,275.0,75.0,Tomford-f,Cherry Smoke,Cherry Smoke,Tomford-f,Cherry Smoke,,TOMFORDF,CHERRYSMOKE,CHERRYSMOKE,,supplier_imported,needs_verification,Low,supplier_source,supplier_source,requires_review,
SUP-20260426-02770,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,2811,TOMFORD-F,ELECTRIC CHERRY,,ELECTRIC CHERRY,3000692,1.00KG,1.0,275.0,75.0,Tomford-f,Electric Cherry,Electric Cherry,Tomford-f,Electric Cherry,,TOMFORDF,ELECTRICCHERRY,ELECTRICCHERRY,,supplier_imported,needs_verification,Low,supplier_source,supplier_source,requires_review,
SUP-20260426-02771,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,2812,TOT NIKKAR,TOT NIKKAR,,TOT NIKKAR,3000693,1.00KG,1.0,275.0,75.0,Tot Nikkar,Tot Nikkar,Tot Nikkar,Tot Nikkar,Tot Nikkar,,TOTNIKKAR,TOTNIKKAR,TOTNIKKAR,,supplier_imported,needs_verification,Low,supplier_source,supplier_source,requires_review,
SUP-20260426-02772,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,2813,TRUSSARDI,I VICOLI VIA FLORI CHIARI,LZ,EVENING STROLL,336308,1.00KG,1.0,500.0,137.0,Trussardi,I Vicoli Via Flori Chiari,Evening Stroll,Trussardi,I Vicoli Via Flori Chiari,Evening Stroll,TRUSSARDI,IVICOLIVIAFLORICHIARI,EVENINGSTROLL,lz_clone_name,supplier_imported,needs_verification,Medium,supplier_source,supplier_source,requires_review,LZ row: CN appears to be supplier clone/alternate name; verify against original fragrance before catalogue approval.
SUP-20260426-02773,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,2814,TRUSSARDI,APERITIVO MILANESE PORTA,LZ,HAPPY HOUR,234008,1.00KG,1.0,600.0,164.0,Trussardi,Aperitivo Milanese Porta,Happy Hour,Trussardi,Aperitivo Milanese Porta,Happy Hour,TRUSSARDI,APERITIVOMILANESEPORTA,HAPPYHOUR,lz_clone_name,supplier_imported,needs_verification,Medium,supplier_source,supplier_source,requires_review,LZ row: CN appears to be supplier clone/alternate name; verify against original fragrance before catalogue approval.
SUP-20260426-02774,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,2815,TURAB AL DAHAB,TURAB AL DAHAB,,TURAB AL DAHAB,3000694,1.00KG,1.0,275.0,75.0,Turab Al Dahab,Turab Al Dahab,Turab Al Dahab,Turab Al Dahab,Turab Al Dahab,,TURABALDAHAB,TURABALDAHAB,TURABALDAHAB,,supplier_imported,needs_verification,Low,supplier_source,supplier_source,requires_review,
SUP-20260426-02775,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,2816,UNIQUERE LUXURY,CRUSH ON ME,LZ,MI AMOR,504073-A,1.00KG,1.0,1200.0,328.0,Uniquere Luxury,Crush On Me,Mi Amor,Uniquere Luxury,Crush On Me,Mi Amor,UNIQUERELUXURY,CRUSHONME,MIAMOR,lz_clone_name,supplier_imported,needs_verification,Medium,supplier_source,supplier_source,requires_review,LZ row: CN appears to be supplier clone/alternate name; verify against original fragrance before catalogue approval.
SUP-20260426-02776,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,2817,UNIQUERE LUXURY,ZENGI,,ZENGI,240446,1.00KG,1.0,1400.0,382.0,Uniquere Luxury,Zengi,Zengi,Uniquere Luxury,Zengi,,UNIQUERELUXURY,ZENGI,ZENGI,,supplier_imported,needs_verification,Low,supplier_source,supplier_source,requires_review,
SUP-20260426-02777,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,2818,UNIQUERE LUXURY,KUTAY,,KUTAY,240239,1.00KG,1.0,1300.0,355.0,Uniquere Luxury,Kutay,Kutay,Uniquere Luxury,Kutay,,UNIQUERELUXURY,KUTAY,KUTAY,,supplier_imported,needs_verification,Low,supplier_source,supplier_source,requires_review,
SUP-20260426-02778,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,2819,VALENTINO,UOMO BORN IN ROMA PURPLE MELANCHOLIA,,UOMO BORN IN ROMA PURPLE MELANCHOLIA,250478,1.00KG,1.0,1100.0,301.0,Valentino,Uomo Born In Roma Purple Melancholia,Uomo Born In Roma Purple Melancholia,Valentino,Uomo Born In Roma Purple Melancholia,,VALENTINO,UOMOBORNINROMAPURPLEMELANCHOLIA,UOMOBORNINROMAPURPLEMELANCHOLIA,,supplier_imported,needs_verification,Low,supplier_source,supplier_source,requires_review,
SUP-20260426-02779,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,2820,VALENTINO,DONNA BORN IN ROMA PURPLE MELANCHOLIA,,DONNA BORN IN ROMA PURPLE MELANCHOLIA,250481,1.00KG,1.0,850.0,232.0,Valentino,Donna Born In Roma Purple Melancholia,Donna Born In Roma Purple Melancholia,Valentino,Donna Born In Roma Purple Melancholia,,VALENTINO,DONNABORNINROMAPURPLEMELANCHOLIA,DONNABORNINROMAPURPLEMELANCHOLIA,,supplier_imported,needs_verification,Low,supplier_source,supplier_source,requires_review,
SUP-20260426-02780,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,2821,VALENTINO,UOMO BORN IN ROMA IVORY,,UOMO BORN IN ROMA IVORY,250427,1.00KG,1.0,850.0,232.0,Valentino,Uomo Born In Roma Ivory,Uomo Born In Roma Ivory,Valentino,Uomo Born In Roma Ivory,,VALENTINO,UOMOBORNINROMAIVORY,UOMOBORNINROMAIVORY,,supplier_imported,needs_verification,Low,supplier_source,supplier_source,requires_review,
SUP-20260426-02781,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,2822,VALENTINO,DONNA BORN IN ROMA IVORY,,DONNA BORN IN ROMA IVORY,250400,1.00KG,1.0,700.0,191.0,Valentino,Donna Born In Roma Ivory,Donna Born In Roma Ivory,Valentino,Donna Born In Roma Ivory,,VALENTINO,DONNABORNINROMAIVORY,DONNABORNINROMAIVORY,,supplier_imported,needs_verification,Low,supplier_source,supplier_source,requires_review,
SUP-20260426-02782,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,2823,VALENTINO,SOGNO IN ROSSO,,SOGNO IN ROSSO,250021,1.00KG,1.0,850.0,232.0,Valentino,Sogno In Rosso,Sogno In Rosso,Valentino,Sogno In Rosso,,VALENTINO,SOGNOINROSSO,SOGNOINROSSO,,supplier_imported,needs_verification,Low,supplier_source,supplier_source,requires_review,
SUP-20260426-02783,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,2824,VALENTINO,ROCKSTUD NOIR,,ROCKSTUD NOIR,240970,1.00KG,1.0,850.0,232.0,Valentino,Rockstud Noir,Rockstud Noir,Valentino,Rockstud Noir,,VALENTINO,ROCKSTUDNOIR,ROCKSTUDNOIR,,supplier_imported,needs_verification,Low,supplier_source,supplier_source,requires_review,
SUP-20260426-02784,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,2825,VALENTINO,VALENTINA 2025,,VALENTINA 2025,240961,1.00KG,1.0,1000.0,273.0,Valentino,Valentina 2025,Valentina 2025,Valentino,Valentina 2025,,VALENTINO,VALENTINA2025,VALENTINA2025,,supplier_imported,needs_verification,Low,supplier_source,supplier_source,requires_review,
SUP-20260426-02785,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,2826,VALENTINO,UOMO BORN IN ROMA EXTRADOSE,,UOMO BORN IN ROMA EXTRADOSE,240933,1.00KG,1.0,1000.0,273.0,Valentino,Uomo Born In Roma Extradose,Uomo Born In Roma Extradose,Valentino,Uomo Born In Roma Extradose,,VALENTINO,UOMOBORNINROMAEXTRADOSE,UOMOBORNINROMAEXTRADOSE,,supplier_imported,needs_verification,Low,supplier_source,supplier_source,requires_review,
SUP-20260426-02786,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,2827,VALENTINO,DONNA BORN IN ROMA EXTRADOSE,,DONNA BORN IN ROMA EXTRADOSE,240931,1.00KG,1.0,850.0,232.0,Valentino,Donna Born In Roma Extradose,Donna Born In Roma Extradose,Valentino,Donna Born In Roma Extradose,,VALENTINO,DONNABORNINROMAEXTRADOSE,DONNABORNINROMAEXTRADOSE,,supplier_imported,needs_verification,Low,supplier_source,supplier_source,requires_review,
SUP-20260426-02787,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,2828,VALENTINO,UOMO BORN IN CORAL FANTASY,,UOMO BORN IN CORAL FANTASY,240893,1.00KG,1.0,850.0,232.0,Valentino,Uomo Born In Coral Fantasy,Uomo Born In Coral Fantasy,Valentino,Uomo Born In Coral Fantasy,,VALENTINO,UOMOBORNINCORALFANTASY,UOMOBORNINCORALFANTASY,,supplier_imported,needs_verification,Low,supplier_source,supplier_source,requires_review,
SUP-20260426-02788,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,2829,VALENTINO,UOMO BORN IN ROMA YELLOW DREAM,,UOMO BORN IN ROMA YELLOW DREAM,240658,1.00KG,1.0,750.0,205.0,Valentino,Uomo Born In Roma Yellow Dream,Uomo Born In Roma Yellow Dream,Valentino,Uomo Born In Roma Yellow Dream,,VALENTINO,UOMOBORNINROMAYELLOWDREAM,UOMOBORNINROMAYELLOWDREAM,,supplier_imported,needs_verification,Low,supplier_source,supplier_source,requires_review,
SUP-20260426-02789,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,2830,VALENTINO,DONNA BORN IN ROMA CORAL FANTASY,,DONNA BORN IN ROMA CORAL FANTASY,240648,1.00KG,1.0,700.0,191.0,Valentino,Donna Born In Roma Coral Fantasy,Donna Born In Roma Coral Fantasy,Valentino,Donna Born In Roma Coral Fantasy,,VALENTINO,DONNABORNINROMACORALFANTASY,DONNABORNINROMACORALFANTASY,,supplier_imported,needs_verification,Low,supplier_source,supplier_source,requires_review,
SUP-20260426-02790,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,2831,VALENTINO,DONNA BORN IN ROMA THE GOLD,,DONNA BORN IN ROMA THE GOLD,240497,1.00KG,1.0,850.0,232.0,Valentino,Donna Born In Roma The Gold,Donna Born In Roma The Gold,Valentino,Donna Born In Roma The Gold,,VALENTINO,DONNABORNINROMATHEGOLD,DONNABORNINROMATHEGOLD,,supplier_imported,needs_verification,Low,supplier_source,supplier_source,requires_review,
SUP-20260426-02791,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,2832,VALENTINO,UOMO BORN IN ROMA THE GOLD,,UOMO BORN IN ROMA THE GOLD,240495,1.00KG,1.0,900.0,245.0,Valentino,Uomo Born In Roma The Gold,Uomo Born In Roma The Gold,Valentino,Uomo Born In Roma The Gold,,VALENTINO,UOMOBORNINROMATHEGOLD,UOMOBORNINROMATHEGOLD,,supplier_imported,needs_verification,Low,supplier_source,supplier_source,requires_review,
SUP-20260426-02792,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,2833,VALENTINO,DONNA BORN IN ROMA GREEN STRAVAGANZA,,DONNA BORN IN ROMA GREEN STRAVAGANZA,240283,1.00KG,1.0,900.0,245.0,Valentino,Donna Born In Roma Green Stravaganza,Donna Born In Roma Green Stravaganza,Valentino,Donna Born In Roma Green Stravaganza,,VALENTINO,DONNABORNINROMAGREENSTRAVAGANZA,DONNABORNINROMAGREENSTRAVAGANZA,,supplier_imported,needs_verification,Low,supplier_source,supplier_source,requires_review,
SUP-20260426-02793,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,2834,VALENTINO,UOMO BORN IN ROMA GREEN STRAVAGANZA,,UOMO BORN IN ROMA GREEN STRAVAGANZA,240202,1.00KG,1.0,900.0,245.0,Valentino,Uomo Born In Roma Green Stravaganza,Uomo Born In Roma Green Stravaganza,Valentino,Uomo Born In Roma Green Stravaganza,,VALENTINO,UOMOBORNINROMAGREENSTRAVAGANZA,UOMOBORNINROMAGREENSTRAVAGANZA,,supplier_imported,needs_verification,Low,supplier_source,supplier_source,requires_review,
SUP-20260426-02794,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,2835,VALENTINO,UOMO BORN IN ROMA FOR MAN,,UOMO BORN IN ROMA,240106,1.00KG,1.0,900.0,245.0,Valentino,Uomo Born In Roma For Man,Uomo Born In Roma,Valentino,Uomo Born In Roma For Man,Uomo Born In Roma,VALENTINO,UOMOBORNINROMAFORMAN,UOMOBORNINROMA,,supplier_imported,needs_verification,Low,supplier_source,supplier_source,requires_review,
SUP-20260426-02795,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,2837,VALENTINO,DONNA BORN IN ROMA INTENSE,,DONNA BORN IN ROMA INTENSE,240093,1.00KG,1.0,900.0,245.0,Valentino,Donna Born In Roma Intense,Donna Born In Roma Intense,Valentino,Donna Born In Roma Intense,,VALENTINO,DONNABORNINROMAINTENSE,DONNABORNINROMAINTENSE,intense,supplier_imported,needs_verification,Low,supplier_source,supplier_source,requires_review,
SUP-20260426-02796,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,2838,VALENTINO,UOMO BORN IN ROMA INTENSE,,UOMO BORN IN ROMA INTENSE,240529,1.00KG,1.0,850.0,232.0,Valentino,Uomo Born In Roma Intense,Uomo Born In Roma Intense,Valentino,Uomo Born In Roma Intense,,VALENTINO,UOMOBORNINROMAINTENSE,UOMOBORNINROMAINTENSE,intense,supplier_imported,needs_verification,Low,supplier_source,supplier_source,requires_review,
SUP-20260426-02797,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,2839,VALENTINO,DONNA BORN IN ROMA WOMAN,,DONNA BORN IN ROMA,240113,1.00KG,1.0,900.0,245.0,Valentino,Donna Born In Roma Woman,Donna Born In Roma,Valentino,Donna Born In Roma Woman,Donna Born In Roma,VALENTINO,DONNABORNINROMAWOMAN,DONNABORNINROMA,,supplier_imported,needs_verification,Low,supplier_source,supplier_source,requires_review,
SUP-20260426-02798,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,2840,VAN CLEEF & ARPELS,MOONLIGHT CHERRY,,MOONLIGHT CHERRY,240979,1.00KG,1.0,1300.0,355.0,Van Cleef & Arpels,Moonlight Cherry,Moonlight Cherry,Van Cleef & Arpels,Moonlight Cherry,,VANCLEEFARPELS,MOONLIGHTCHERRY,MOONLIGHTCHERRY,,supplier_imported,needs_verification,Low,supplier_source,supplier_source,requires_review,
SUP-20260426-02799,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,2841,VAN CLEEF & ARPELS,POUR HOMME 2025,,POUR HOMME 2025,250327,1.00KG,1.0,850.0,232.0,Van Cleef & Arpels,Pour Homme 2025,Pour Homme 2025,Van Cleef & Arpels,Pour Homme 2025,,VANCLEEFARPELS,POURHOMME2025,POURHOMME2025,,supplier_imported,needs_verification,Low,supplier_source,supplier_source,requires_review,
SUP-20260426-02800,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,2842,VAN CLEEF & ARPELS,BOIS D AMANDE,,BOIS D AMANDE,250282,1.00KG,1.0,850.0,232.0,Van Cleef & Arpels,Bois D Amande,Bois D Amande,Van Cleef & Arpels,Bois D Amande,,VANCLEEFARPELS,BOISDAMANDE,BOISDAMANDE,,supplier_imported,needs_verification,Low,supplier_source,supplier_source,requires_review,
SUP-20260426-02801,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,2843,VAN CLEEF & ARPELS,COLLECTION EXTRAORDINAIRE,LZ,SWEETEST TASTE,503686,1.00KG,1.0,510.0,139.0,Van Cleef & Arpels,Collection Extraordinaire,Sweetest Taste,Van Cleef & Arpels,Collection Extraordinaire,Sweetest Taste,VANCLEEFARPELS,COLLECTIONEXTRAORDINAIRE,SWEETESTTASTE,lz_clone_name,supplier_imported,needs_verification,Medium,supplier_source,supplier_source,requires_review,LZ row: CN appears to be supplier clone/alternate name; verify against original fragrance before catalogue approval.
SUP-20260426-02802,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,2844,VAN CLEEF &,MOONLIGHT PATCHOULI,LZ,WOODSTOCK NIGHTS,233778,1.00KG,1.0,420.0,115.0,Van Cleef &,Moonlight Patchouli,Woodstock Nights,Van Cleef &,Moonlight Patchouli,Woodstock Nights,VANCLEEF,MOONLIGHTPATCHOULI,WOODSTOCKNIGHTS,lz_clone_name,supplier_imported,needs_verification,Medium,supplier_source,supplier_source,requires_review,LZ row: CN appears to be supplier clone/alternate name; verify against original fragrance before catalogue approval.
SUP-20260426-02803,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,2845,VAN CLEEF &,ROSE ROUGE,LZ,SWEET SURPRISE,343776,1.00KG,1.0,610.0,167.0,Van Cleef &,Rose Rouge,Sweet Surprise,Van Cleef &,Rose Rouge,Sweet Surprise,VANCLEEF,ROSEROUGE,SWEETSURPRISE,lz_clone_name,supplier_imported,needs_verification,Medium,supplier_source,supplier_source,requires_review,LZ row: CN appears to be supplier clone/alternate name; verify against original fragrance before catalogue approval.
SUP-20260426-02804,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,2846,VAN CLEEF &,ROSE ROUGE,LZ,SWEET SURPRISE,B43776-B,1.00KG,1.0,450.0,123.0,Van Cleef &,Rose Rouge,Sweet Surprise,Van Cleef &,Rose Rouge,Sweet Surprise,VANCLEEF,ROSEROUGE,SWEETSURPRISE,lz_clone_name,supplier_imported,needs_verification,Medium,supplier_source,supplier_source,requires_review,LZ row: CN appears to be supplier clone/alternate name; verify against original fragrance before catalogue approval.
